price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,lat,long,yrs_old,distance_from_city,SD_Auburn,SD_Bellevue,SD_Enumclaw,SD_FederalWay,SD_Highline,SD_Issaquah,SD_Kent,SD_LakeWashington,SD_MercerIsland,SD_Northshore,SD_Renton,SD_Riverview,SD_Seattle,SD_Shoreline,SD_SnoqualmieValley,SD_Tahoma,SD_Tukwila,SD_VashonIsland
468000.0,2,1.0,1.0,0.0,0.0,4,7,47.69,-122.292,72,5.951370330194645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
310000.0,3,1.0,1.5,0.0,0.0,4,7,47.7558,-122.229,87,9.760316598183595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400000.0,3,1.75,1.0,0.0,0.0,4,7,47.6127,-122.045,37,7.404678516281454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530000.0,5,2.0,1.5,0.0,0.0,3,7,47.67,-122.394,115,4.986286776906221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
650000.0,4,3.0,2.0,0.0,3.0,3,9,47.5714,-122.375,36,3.173838872659182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
395000.0,3,2.0,2.0,0.0,0.0,3,7,47.7277,-121.962,20,13.664995250053215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
485000.0,4,1.0,1.5,0.0,0.0,4,7,47.6648,-122.343,98,3.8542374719122634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
189000.0,2,1.0,1.0,0.0,0.0,4,7,47.3089,-122.21,93,21.18940053897866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230000.0,3,1.0,1.0,0.0,0.0,4,7,47.3343,-122.306,46,19.04642465981157,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385000.0,4,1.75,1.0,0.0,0.0,4,7,47.7025,-122.341,67,6.450126067185381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
285000.0,5,2.5,2.0,0.0,0.0,3,8,47.3266,-122.169,19,20.03104799615068,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252700.0,2,1.5,1.0,0.0,0.0,3,7,47.3533,-122.166,29,18.206050245545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329000.0,3,2.25,2.0,0.0,0.0,4,8,47.3739,-122.172,29,16.762789117579104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233000.0,3,2.0,1.5,0.0,0.0,5,6,47.3048,-122.218,73,21.48085220679669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937000.0,3,1.75,2.0,0.0,0.0,3,8,47.6386,-122.36,99,2.3118104132449147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
667000.0,3,1.0,1.5,0.0,0.0,5,8,47.6221,-122.314,105,1.3686504554353052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
438000.0,3,1.75,1.0,0.0,0.0,3,7,47.695,-122.304,66,6.115865162613492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
719000.0,4,2.5,2.0,0.0,0.0,3,8,47.7073,-122.11,10,7.699931055680439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580500.0,3,2.5,2.0,0.0,0.0,3,8,47.5391,-122.07,11,8.177059173506644,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280000.0,2,1.5,3.0,0.0,0.0,3,7,47.7274,-122.357,9,8.223440184070297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
687500.0,4,1.75,1.5,0.0,0.0,4,7,47.6823,-122.368,85,5.261870046009685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
535000.0,3,1.0,1.5,0.0,0.0,4,8,47.6889,-122.375,85,5.79388098869306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
322500.0,4,2.75,1.0,0.0,0.0,3,7,47.4276,-122.157,33,13.169354330254455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696000.0,3,2.5,1.5,0.0,0.0,3,8,47.6827,-122.31,84,5.223845248858822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
550000.0,4,1.0,1.0,0.0,0.0,1,5,47.6621,-122.132,81,4.642777907463698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640000.0,4,2.0,2.0,0.0,0.0,4,8,47.6702,-122.362,110,4.381230117256839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
240000.0,4,1.0,1.0,0.0,0.0,2,7,47.3341,-122.282,46,19.176032819112695,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605000.0,4,2.5,2.0,0.0,0.0,3,8,47.5301,-122.18,18,6.008397804952377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625000.0,4,2.5,2.0,0.0,0.0,3,9,47.6145,-122.027,14,8.240627747350324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775000.0,4,2.25,1.0,0.0,0.0,3,8,47.445,-122.347,30,11.35611710025834,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861990.0,5,2.75,2.0,0.0,0.0,3,9,47.6848,-122.016,0,9.969923646668729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685000.0,3,1.0,2.0,0.0,0.0,3,7,47.6413,-122.364,92,2.5657276250378223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
309000.0,3,1.0,1.0,0.0,0.0,4,6,47.4485,-122.175,55,11.620636468747556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488000.0,3,2.5,2.0,0.0,0.0,3,8,47.7443,-121.977,11,13.804488456494678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
210490.0,3,1.0,1.0,0.0,0.0,3,6,47.3066,-122.371,49,20.97041728691054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785000.0,4,2.5,2.0,0.0,0.0,4,9,47.6194,-122.151,33,2.479024877989058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450000.0,3,1.75,1.0,0.0,0.0,4,7,47.6796,-122.301,62,5.134238468404436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
228000.0,3,1.0,1.0,0.0,0.0,3,7,47.4258,-122.322,59,12.689290296943057,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345000.0,5,2.5,1.0,0.0,0.0,4,8,47.4934,-122.189,49,8.468388392065789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600000.0,3,1.75,1.0,0.0,0.0,4,7,47.6808,-122.384,64,5.422542563200073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
585000.0,2,1.75,1.0,0.0,0.0,3,7,47.6989,-122.369,34,6.381806432392496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
920000.0,5,2.25,1.5,0.0,0.0,3,8,47.6571,-122.281,88,4.193185827941025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
885000.0,4,2.5,2.0,0.0,0.0,3,9,47.6597,-122.29,19,4.101418819636894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
292500.0,4,2.5,2.0,0.0,0.0,3,7,47.3663,-122.114,6,17.725830398164657,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301000.0,3,2.5,2.0,0.0,0.0,3,8,47.3663,-122.122,12,17.641106923611556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951000.0,5,3.25,2.0,0.0,4.0,4,8,47.588,-122.116,46,4.516741495670718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430000.0,4,3.0,2.0,0.0,0.0,3,8,47.5059,-122.149,24,7.99712668336812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650000.0,3,2.25,1.0,0.0,3.0,4,8,47.4336,-122.339,55,12.133458519858253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289000.0,3,1.75,1.0,0.0,0.0,3,7,47.4366,-122.335,60,11.925678468037097,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505000.0,3,1.75,2.0,0.0,0.0,5,8,47.4428,-122.344,41,11.502756317112352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549000.0,3,1.75,3.0,0.0,0.0,3,8,47.6765,-122.32,0,4.711490857021185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
425000.0,3,2.25,1.0,0.0,0.0,3,7,47.6113,-122.297,35,1.8363638414000443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
317625.0,3,2.75,1.5,0.0,0.0,5,7,47.5747,-122.304,89,2.819115557813648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
975000.0,4,2.5,2.0,0.0,0.0,3,10,47.5815,-122.192,25,2.4172928073881024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287000.0,4,2.5,2.0,0.0,0.0,3,7,47.3378,-122.257,9,19.114172066629294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204000.0,3,1.0,1.0,0.0,0.0,4,7,47.3621,-122.11,46,18.05238908441145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325000.0,3,2.0,1.0,0.0,0.0,4,7,47.7362,-122.179,43,8.416351261347433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571000.0,4,2.0,1.5,0.0,0.0,5,7,47.7168,-122.287,98,7.780361288505317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
360000.0,4,2.5,2.0,0.0,0.0,3,8,47.3608,-122.036,9,19.26864847627646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
349000.0,3,1.75,1.0,0.0,0.0,5,7,47.3511,-122.073,50,19.267255134127034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832500.0,4,4.0,2.0,0.0,0.0,4,10,47.5822,-121.987,28,10.365842226937842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380000.0,4,1.75,1.0,0.0,0.0,3,7,47.6034,-122.125,58,3.7708383142603137,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480000.0,3,1.0,1.0,0.0,0.0,3,7,47.5636,-122.394,74,4.142103255540854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
410000.0,3,1.0,1.0,0.0,0.0,4,7,47.7073,-122.34,58,6.7802512721986545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
720000.0,4,2.5,2.0,0.0,0.0,3,10,47.342,-122.025,13,20.664874514430224,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390000.0,3,2.5,2.0,0.0,0.0,3,8,47.3512,-122.008,11,20.427767020963156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
360000.0,4,2.5,2.0,0.0,0.0,3,7,47.349,-122.031,22,20.109108489469826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
355000.0,2,1.0,1.0,0.0,0.0,3,7,47.5474,-122.291,66,4.763471661650438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
356000.0,3,1.5,1.0,0.0,0.0,3,8,47.4811,-122.149,51,9.636223387975665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315000.0,3,1.0,1.0,0.0,0.0,3,6,47.7264,-122.31,62,8.189690738232592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
940000.0,3,1.5,2.0,0.0,0.0,3,9,47.6337,-122.365,89,2.156845252006518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
305000.0,5,2.25,1.5,0.0,0.0,5,7,47.2909,-122.189,53,22.442006917767714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461000.0,3,3.25,2.0,0.0,0.0,3,9,47.5228,-122.199,8,6.412517690541676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215000.0,2,2.25,2.0,0.0,0.0,4,7,47.518,-122.194,35,6.755910282924805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335000.0,2,1.75,2.0,0.0,0.0,3,7,47.5394,-122.387,8,5.370629109246057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
243500.0,4,2.5,2.0,0.0,0.0,3,7,47.2897,-122.372,26,22.13827654171809,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153000.0,3,1.0,1.0,0.0,0.0,3,7,47.322,-122.351,53,19.855505769429673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430000.0,3,1.5,1.0,0.0,0.0,3,8,47.687,-122.386,75,5.852128571565239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
700000.0,3,1.5,1.0,0.0,0.0,3,8,47.687,-122.386,75,5.852128571565239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
905000.0,4,2.5,1.0,0.0,0.0,3,7,47.5873,-122.249,68,2.867188103904668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247500.0,3,1.75,1.0,0.0,0.0,3,7,47.3576,-122.277,48,17.603040882409683,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199000.0,4,1.5,1.0,0.0,0.0,4,7,47.3036,-122.378,39,21.20462722284395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314000.0,3,1.75,1.0,0.0,0.0,5,7,47.4109,-121.958,34,18.211122225739675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
437500.0,3,2.5,2.0,0.0,2.0,3,9,47.4838,-121.714,22,24.59389583028264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
850830.0,3,2.5,1.5,0.0,0.0,5,9,47.6415,-122.315,104,2.442211010366482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
555000.0,3,2.0,1.5,0.0,0.0,4,7,47.6775,-122.372,85,5.00315525798963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
699950.0,3,2.25,2.0,0.0,0.0,4,8,47.7731,-122.08,31,12.317054038350392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290000.0,3,1.0,1.0,0.0,0.0,3,7,47.4375,-122.184,60,12.337138442845392,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375000.0,3,2.5,1.0,0.0,0.0,4,8,47.4431,-122.133,37,12.365998885233328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460000.0,3,1.0,1.5,0.0,0.0,4,7,47.6878,-122.38,75,5.799179313121065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
188500.0,2,1.75,1.0,0.0,0.0,4,8,47.3813,-122.322,29,15.760534635531586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680000.0,4,2.5,2.0,0.0,0.0,4,10,47.7304,-122.082,24,9.754243389651176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470000.0,5,1.75,2.0,0.0,0.0,4,7,47.6417,-122.109,72,4.7749258463421445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597750.0,4,2.5,2.0,0.0,0.0,3,8,47.5386,-122.053,30,8.817638566590109,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570000.0,3,1.75,1.0,0.0,0.0,5,6,47.6823,-122.349,110,5.08520885720806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
272500.0,3,1.75,1.0,0.0,0.0,4,7,47.3624,-122.031,34,19.26432762556222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
329950.0,3,1.75,1.0,0.0,2.0,3,7,47.5474,-122.295,43,4.683816596557636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
480000.0,4,2.5,2.0,0.0,0.0,3,9,47.3183,-122.253,13,20.472441446670175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740500.0,3,3.5,2.0,0.0,0.0,3,8,47.6981,-122.368,114,6.317111139335863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
518500.0,3,3.5,3.0,0.0,0.0,3,8,47.6824,-122.347,4,5.0821042640858725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
205425.0,2,1.0,1.0,0.0,0.0,4,6,47.5009,-122.248,69,8.183853379282333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171800.0,4,2.0,1.0,0.0,0.0,3,6,47.4965,-122.303,65,7.9401514147962615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
535000.0,4,1.0,1.5,0.0,0.0,4,7,47.587,-122.294,90,2.497380707610787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
660000.0,3,2.5,1.0,0.0,2.0,3,8,47.7728,-122.386,51,11.537599731543407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
